"subtype","mean_nec","median_nec","q25_nec","q75_nec","se_nec","freq_nec","mean_no","median_no","q25_no","q75_no","se_no","freq_no","pval","mean","max","prevalence"
"subtype_macrolide-lincosamide-streptogramin__mef(B)",0,0,0,0,0,0,0.00100844481466952,0,0,0,0.0010046234105411,2,0.43586890012059,0.000583457357058794,0.162751653849647,0.00714285714285714
"subtype_multidrug__hmrM",0.000899446153948047,0,0,0,0.000401100691000227,21,0.00145542506137907,0,0,0,0.000439373850408174,38,0.328531895563174,0.00122111966467599,0.0465059752345817,0.210714285714286
"subtype_multidrug__mtrE",6.78585612919592e-05,0,0,0,2.6941243389857e-05,18,0.000267155950675073,0,0,0,0.000145954670797086,37,0.461079215109317,0.000183166336577903,0.0231513430660288,0.196428571428571
"subtype_multidrug__qacJ",0.000211376724931275,0,0,0,0.000101919486138577,8,0.000189275870152396,0,0,0,0.000136042547547305,13,0.701824048037664,0.000198589801809209,0.0218677708501855,0.075
"subtype_multidrug__smeA",3.17988815805468e-07,0,0,0,3.17988815805468e-07,1,0.000110774882867313,0,0,0,7.83241651117781e-05,4,0.265111127043419,6.42251918027491e-05,0.0102596176909521,0.0178571428571429
"subtype_polymyxin__mcr-3.3",1.26692481670703e-06,0,0,0,8.08495418149923e-07,3,3.36950589589045e-06,0,0,0,2.58388888568257e-06,3,0.533165415477076,2.48341815537744e-06,0.000407196931793961,0.0214285714285714
"subtype_polymyxin__mcr-3.5",2.91435985953533e-06,0,0,0,1.2680742452363e-06,8,7.46831453239782e-06,0,0,0,3.25786171510547e-06,9,0.812274717420948,5.54914792026291e-06,0.00043442173330515,0.0607142857142857
"subtype_polymyxin__mcr-7.1",4.07871601186633e-06,0,0,0,1.41107505914726e-06,10,4.60842288664127e-05,0,0,0,3.18753944482956e-05,9,0.579836098977849,2.83819055919967e-05,0.00490977206999355,0.0678571428571429
"subtype_polymyxin__mcr-8.1",0.000675674324946975,0,0,0.000720980158349214,0.000141630528923732,56,0.000341595096796231,0,0,0,0.000141104445041504,28,2.87438307427599e-06,0.000482385628659759,0.0136362634983434,0.3
"subtype_polymyxin__mcr-9.1",0.00762313842407984,0,0,0.000231391080346579,0.00370038655136901,49,0.00138847378068752,0,0,0,0.000758621232308954,33,0.000417099993361244,0.00401593959468857,0.389907942577086,0.292857142857143
"subtype_quinolone__QnrB22",5.64196921449226e-06,0,0,0,5.64196921449226e-06,1,9.27518699251691e-05,0,0,0,9.27518699251691e-05,1,0.521693234130153,5.60412689113839e-05,0.0150258029278774,0.00714285714285714
"subtype_quinolone__QnrB65",5.93594815978331e-06,0,0,0,4.19893933291854e-06,2,4.11862867744637e-05,0,0,0,2.35489719758314e-05,5,0.554419522545273,2.63307869297056e-05,0.00294336215851777,0.025
"subtype_quinolone__QnrS15",0,0,0,0,0,0,2.13637296433739e-05,0,0,0,2.13637296433739e-05,1,0.592980098017424,1.23604435793806e-05,0.00346092420222657,0.00357142857142857
"subtype_quinolone__QnrS4",0,0,0,0,0,0,8.44415473526846e-06,0,0,0,5.95412494938658e-06,2,0.435868900120589,4.88554666826247e-06,0.00070059194377056,0.00714285714285714
"subtype_tetracycline__tet(37)",2.41746278467924e-05,0,0,0,1.97551898269409e-05,3,2.94722787529387e-05,0,0,0,2.18347096837694e-05,3,0.386956400139355,2.72396972996342e-05,0.00330814693351645,0.0214285714285714
"subtype_tetracycline__tet(H)",0,0,0,0,0,0,5.58257075905493e-06,0,0,0,4.94516008934006e-06,2,0.326910575573748,3.22991593916749e-06,0.000794186364617008,0.00714285714285714
"subtype_tetracycline__tet(V)",4.96560523669615e-07,0,0,0,4.96560523669615e-07,1,2.06659203646435e-07,0,0,0,2.06659203646435e-07,1,0.756894360316648,3.28831902799061e-07,5.85941417930146e-05,0.00714285714285714
"subtype_tetracycline__tet(X5)",3.40826751426986e-07,0,0,0,3.40826751426986e-07,1,6.55327140136498e-07,0,0,0,5.58975646044467e-07,2,0.877398798416372,5.22787690608918e-07,8.90238122905323e-05,0.0107142857142857
"subtype_vancomycin__vanF",6.02888072194927e-07,0,0,0,4.31817580121365e-07,2,3.83577996228341e-07,0,0,0,3.83577996228341e-07,1,0.0499232048483872,4.76001528242831e-07,6.21396353889912e-05,0.0107142857142857
"subtype_aminoglycoside__AAC(6')-Ib7",0.000358398642796071,0,0,0,0.00018039349787819,9,0.000435862746278799,0,0,0,0.000190264690338542,14,0.951136164923104,0.000403217159811078,0.0257601148345494,0.0821428571428571
"subtype_aminoglycoside__aadA10",0,0,0,0,0,0,7.31804140400864e-06,0,0,0,7.23944172785952e-06,2,0.403124704441075,4.23400966946214e-06,0.00117279957207022,0.00714285714285714
"subtype_aminoglycoside__aadA3",0.00128160430819868,0,0,0,0.00127733608431963,2,0.000812645719469213,0,0,0,0.000701682924804614,7,0.528453260339538,0.00101027826757663,0.150729103263526,0.0321428571428571
"subtype_beta_lactam__BcII",1.55334494172796e-05,0,0,0,1.55334494172796e-05,1,2.81131946996484e-05,0,0,0,2.67132334641413e-05,2,0.786390591944799,2.28117306163644e-05,0.00432278293195538,0.0107142857142857
"subtype_beta_lactam__CIA-1",0,0,0,0,0,0,4.90543659043407e-06,0,0,0,4.90543659043407e-06,1,0.592980098017425,2.838145455894e-06,0.000794680727650319,0.00357142857142857
"subtype_beta_lactam__CME-1",0,0,0,0,0,0,1.95915672363685e-05,0,0,0,1.95915672363685e-05,1,0.592980098017425,1.13351210438989e-05,0.00317383389229169,0.00357142857142857
"subtype_beta_lactam__CTX-M-44",0.000276941320170548,0,0,0,0.000112069631637323,11,1.07358840688107e-05,0,0,0,6.72661123124625e-06,6,0.679488332221589,0.000122922460711686,0.00685678051727882,0.0607142857142857
"subtype_beta_lactam__IND-11",0,0,0,0,0,0,8.25243818176728e-06,0,0,0,8.25243818176729e-06,1,0.592980098017425,4.7746249480225e-06,0.0013368949854463,0.00357142857142857
"subtype_beta_lactam__IND-12",0,0,0,0,0,0,8.25243818176728e-06,0,0,0,8.25243818176729e-06,1,0.592980098017425,4.7746249480225e-06,0.0013368949854463,0.00357142857142857
"subtype_beta_lactam__LEN-4",0.000221186168289277,0,0,0,9.49661626489995e-05,9,1.144771214811e-06,0,0,0,1.144771214811e-06,1,0.0379432343633648,9.38765028390501e-05,0.00840683532429634,0.0357142857142857
"subtype_beta_lactam__LEN-41",0.000453662542046103,0,0,0,0.000318532739807596,8,1.39248691114991e-05,0,0,0,1.16083068648854e-05,3,0.150374053085242,0.000199242888419654,0.0369039758961471,0.0392857142857143
"subtype_beta_lactam__OKP-A-7",2.10870146418843e-05,0,0,0,1.30952090849594e-05,4,0,0,0,0,0,0,0.00152939788312214,8.88667045622265e-06,0.00141732442031805,0.0142857142857143
"subtype_beta_lactam__OKP-B-7",0.00193603442562245,0,0,0,0.000998177818691998,4,0.000191636025844281,0,0,0,0.000135336606943772,5,0.753449493038383,0.000926775351465083,0.0725802697388328,0.0321428571428571
"subtype_beta_lactam__OXA-139",0,0,0,0,0,0,0.000135769560948033,0,0,0,0.000135769560948033,1,0.592980098017425,7.85523888342193e-05,0.0219946688735814,0.00357142857142857
"subtype_beta_lactam__OXA-266",0,0,0,0,0,0,4.34370211877859e-05,0,0,0,4.34370211877859e-05,1,0.592980098017425,2.51314194015047e-05,0.00703679743242131,0.00357142857142857
"subtype_beta_lactam__OXA-274",0,0,0,0,0,0,7.28243275630551e-05,0,0,0,7.20918783150878e-05,2,0.363419351939321,4.21340752329104e-05,0.0116790190518126,0.00714285714285714
"subtype_beta_lactam__OXA-417",6.70095275465708e-06,0,0,0,4.33376378094835e-06,4,0.000211234629836529,0,0,0,0.000208664546156197,3,0.376534376706332,0.000125038294494883,0.0338042049014285,0.025
"subtype_beta_lactam__OXA-437",0,0,0,0,0,0,9.92452820288037e-05,0,0,0,9.92452820288037e-05,1,0.592980098017425,5.74204846023793e-05,0.0160777356886662,0.00357142857142857
"subtype_beta_lactam__OXA-449",0,0,0,0,0,0,1.59052912082757e-05,0,0,0,1.59052912082757e-05,1,0.592980098017424,9.20234705621668e-06,0.00257665717574067,0.00357142857142857
"subtype_beta_lactam__OXA-455",0,0,0,0,0,0,1.12011808387978e-05,0,0,0,1.12011808387978e-05,1,0.592980098017424,6.48068319959018e-06,0.00181459129588525,0.00357142857142857
"subtype_beta_lactam__OXA-85",3.30129056617079e-06,0,0,0,3.30129056617079e-06,1,1.45011106407882e-05,0,0,0,1.45011106407882e-05,1,0.506376491153193,9.78118646648515e-06,0.00234917992380769,0.00714285714285714
"subtype_beta_lactam__PDC-7",4.23453249090086e-05,0,0,0,2.86196517429142e-05,4,0.000343498690375519,0,0,0,0.000244432750576894,12,0.0658984260688518,0.000216584057786061,0.0385714448429446,0.0571428571428571
"subtype_beta_lactam__SHV-144",0,0,0,0,0,0,2.51586024325373e-05,0,0,0,2.43560707565729e-05,2,0.289488423924488,1.45560485502537e-05,0.00394431162224924,0.00714285714285714
"subtype_beta_lactam__SHV-157",0,0,0,0,0,0,1.82990604888626e-07,0,0,0,1.82990604888626e-07,1,0.519395079249407,1.05873135685562e-07,2.96444779919574e-05,0.00357142857142857
"subtype_beta_lactam__SHV-158",0,0,0,0,0,0,1.05532545697835e-06,0,0,0,1.05532545697835e-06,1,0.459292185186708,6.10581157251757e-07,0.000170962724030492,0.00357142857142857
"subtype_beta_lactam__SHV-40",6.58522673059565e-05,0,0,0,4.64313551921121e-05,5,2.39063447443801e-06,0,0,0,1.50456543514987e-06,3,0.0734625547652912,2.91351797391494e-05,0.00526478259542075,0.0285714285714286
"subtype_beta_lactam__SHV-62",4.56271921935737e-06,0,0,0,2.62955924741191e-06,5,0,0,0,0,0,0,0.00163844365758697,1.92286024244346e-06,0.000259830521685063,0.0178571428571429
"subtype_beta_lactam__TEM-104",9.85001271107975e-07,0,0,0,9.85001271107975e-07,1,1.06784790050971e-06,0,0,0,9.55434801401009e-07,2,0.994601323098257,1.03293396383326e-06,0.00015369249712959,0.0107142857142857
"subtype_chloramphenicol__catB10",1.59991202758112e-05,0,0,0,7.55605935624313e-06,5,4.86566987727914e-05,0,0,0,4.84883776435113e-05,2,0.220118277229487,3.48938621204926e-05,0.00785523888342194,0.025
"subtype_macrolide-lincosamide-streptogramin__lnu(D)",1.72502941742109e-06,0,0,0,1.72502941742109e-06,1,9.56423252626117e-08,0,0,0,9.56423252626117e-08,1,0.589638793815386,7.82312599815115e-07,0.000203553471255689,0.00714285714285714
"subtype_multidrug__bmr",0,0,0,0,0,0,0.000131974466935973,0,0,0,0.000117228642149441,3,0.288825585862643,7.63566558700989e-05,0.0188424893358358,0.0107142857142857
"subtype_pleuromutilin_tiamulin__msr(G)",1.22879891738327e-06,0,0,0,9.19131959492722e-07,2,0.000119725551448077,0,0,0,0.000102794845760812,4,0.526928564213922,6.97876343101417e-05,0.0165131856853135,0.0214285714285714
"subtype_polymyxin__mcr-3.1",0,0,0,0,0,0,2.97657259637825e-07,0,0,0,2.97657259637825e-07,1,0.459292185186707,1.72215985933313e-07,4.82204760613276e-05,0.00357142857142857
"subtype_polymyxin__mcr-3.19",0,0,0,0,0,0,2.45678319567517e-06,0,0,0,2.45678319567517e-06,1,0.592980098017424,1.42142456321206e-06,0.000397998877699378,0.00357142857142857
"subtype_quinolone__QnrB37",4.9562214452806e-05,0,0,0,3.49614200135751e-05,3,0.000838651671631816,0,0,0,0.000541545582365401,11,0.185252604231867,0.000506106828963519,0.085715589198327,0.05
"subtype_quinolone__QnrD1",0,0,0,0,0,0,0.000750957613215567,0,0,0,0.000413202692136029,7,0.0405983674697388,0.000434482619074721,0.0515994888740972,0.025
"subtype_quinolone__QnrD2",0,0,0,0,0,0,0.000476744082312231,0,0,0,0.00042826876008713,4,0.190987901704044,0.000275830504766362,0.0689964706960755,0.0142857142857143
"subtype_quinolone__QnrE1",8.11886751981231e-05,0,0,0,8.11886751981231e-05,1,0.00130053391870189,0,0,0,0.000735902273711521,18,0.00386568049644231,0.000786666994653871,0.108163164986807,0.0678571428571429
"subtype_rifamycin__arr-2",3.66972106300976e-06,0,0,0,2.76657122400965e-06,2,0.000173505111012858,0,0,0,0.000123852290881384,7,0.23425810844064,0.000101931625248279,0.0175392518869259,0.0321428571428571
"subtype_rifamycin__iri",3.79790741808365e-05,0,0,0,2.41157735311202e-05,3,7.00266368278741e-05,0,0,0,5.19199066352968e-05,5,0.33426315141187,5.65208782837654e-05,0.00819769098119495,0.0285714285714286
"subtype_streptothricin__SAT-2",0.000340903954228042,0,0,0,0.000295611288114733,6,0.00761350228618284,0,0,0,0.00537397156501592,4,0.0647732855552501,0.00454862156057332,0.673533627757003,0.0357142857142857
"subtype_tetracycline__tet(33)",0,0,0,0,0,0,1.97085255839749e-05,0,0,0,1.97085255839749e-05,1,0.592980098017425,1.14027898021569e-05,0.00319278114460393,0.00357142857142857
"subtype_tetracycline__tet(61)",0,0,0,0,0,0,3.23964859154999e-06,0,0,0,3.23964859154999e-06,1,0.592980098017425,1.8743681136825e-06,0.000524823071831099,0.00357142857142857
"subtype_tetracycline__tet(G)",0,0,0,0,0,0,4.12262428931183e-05,0,0,0,2.78458499471543e-05,4,0.238803828446134,2.38523262453041e-05,0.00429772394590185,0.0142857142857143
"subtype_tetracycline__tet(Z)",0,0,0,0,0,0,4.67386572206633e-05,0,0,0,3.31030367112616e-05,2,0.435868900120589,2.70416516776695e-05,0.00415311626812314,0.00714285714285714
"subtype_vancomycin__vanYF",4.16440510824391e-06,0,0,0,2.99745409850012e-06,2,6.76977917614067e-06,0,0,0,3.6416965796831e-06,5,0.356632641808504,5.67180010466989e-06,0.000497464976851571,0.025
"subtype_aminoglycoside__AAC(3)-IIe",0.0166074481176322,0,0,0,0.00956798028467062,6,0.00219305620691535,0,0,0,0.00184180660064685,16,0.210398919326729,0.00826769279786029,0.720432620647997,0.0785714285714286
"subtype_aminoglycoside__aadA2",0.000601411340524439,0,0,0,0.000597824233355954,2,0.000382632289339474,0,0,0,0.00035015721974528,4,0.82889449283948,0.000474832032338852,0.0705456014863576,0.0214285714285714
"subtype_beta_lactam__AER-1",0,0,0,0,0,0,2.2894465113058e-05,0,0,0,2.2894465113058e-05,1,0.592980098017424,1.32460833868407e-05,0.0037089033483154,0.00357142857142857
"subtype_beta_lactam__CSP-1",1.32582178847273e-06,0,0,0,1.32582178847273e-06,1,0,0,0,0,0,0,0.0613688291394028,5.58739182284936e-07,0.000156446971039782,0.00357142857142857
"subtype_beta_lactam__KPC-22",1.18881359111815e-06,0,0,0,8.69932881496689e-07,2,2.75314662252909e-05,0,0,0,1.94387730076671e-05,2,0.640048303758625,1.64299197580324e-05,0.00235665117975396,0.0142857142857143
"subtype_beta_lactam__KPC-9",0,0,0,0,0,0,1.67287395466364e-05,0,0,0,1.26506011870414e-05,2,0.227253551209605,9.67877073769676e-06,0.00187811400656667,0.00714285714285714
"subtype_beta_lactam__PLA-2a",5.51218223564982e-06,0,0,0,3.19390742408959e-06,3,0.000191022976863152,0,0,0,0.000188457831039299,3,0.442666697438961,0.000112843427698705,0.0305302366711679,0.0214285714285714
"subtype_beta_lactam__PLA-6",1.06665092314516e-05,0,0,0,5.07118174863863e-06,5,0.000199616509733475,0,0,0,0.000181699183049859,3,0.604990725509872,0.000119987580950479,0.0293785403063411,0.0285714285714286
"subtype_beta_lactam__RAHN-1",0.00109503351013899,0,0,0,0.000545279775368722,4,0,0,0,0,0,0,0.233723771984226,0.000461478407844288,0.0367797320713572,0.0142857142857143
"subtype_beta_lactam__SHV-73",0,0,0,0,0,0,4.67829822897252e-06,0,0,0,3.35190920849957e-06,2,0.289488423924488,2.70672968961981e-06,0.000447463196869247,0.00714285714285714
"subtype_macrolide-lincosamide-streptogramin__erm(38)",0,0,0,0,0,0,1.06372167960654e-05,0,0,0,1.06372167960654e-05,1,0.592980098017424,6.15438971772354e-06,0.00172322912096259,0.00357142857142857
"subtype_polymyxin__mcr-4.4",7.21369502536621e-07,0,0,0,7.21369502536621e-07,1,1.9320121159063e-05,0,0,0,1.10548872555158e-05,5,0.156009811780585,1.14820758180983e-05,0.00141137624164117,0.0214285714285714
"subtype_quinolone__QnrS3",0,0,0,0,0,0,3.22802768997076e-06,0,0,0,3.22802768997076e-06,1,0.592980098017424,1.86764459205451e-06,0.000522940485775263,0.00357142857142857
"subtype_quinolone__QnrS9",6.4413252579292e-07,0,0,0,6.4413252579292e-07,1,0,0,0,0,0,0,0.0613688291394028,2.71455850155588e-07,7.60076380435646e-05,0.00357142857142857
"subtype_streptothricin__SatA",1.78968051993487e-05,0,0,0,1.78968051993487e-05,1,0,0,0,0,0,0,0.17659043472702,7.54222504829696e-06,0.00211182301352315,0.00357142857142857
"subtype_tetracycline__tetA",0,0,0,0,0,0,2.76550481204078e-05,0,0,0,2.07976805478317e-05,3,0.238929596581365,1.6000420698236e-05,0.00326157673623013,0.0107142857142857
"subtype_vancomycin__vanHA",3.39096887572224e-07,0,0,0,3.39096887572224e-07,1,7.18098917192901e-07,0,0,0,7.18098917192901e-07,1,0.581684016046168,5.5837663328133e-07,0.00011633202458525,0.00714285714285714
"subtype_aminoglycoside__AAC(6')-IIa",0,0,0,0,0,0,1.31168260862679e-05,0,0,0,1.31168260862679e-05,1,0.592980098017424,7.589020807055e-06,0.0021249258259754,0.00357142857142857
"subtype_aminoglycoside__AAC(6')-Ib-cr",0,0,0,0,0,0,0.013058626682727,0,0,0,0.00795780634060465,5,0.0506164803712565,0.00755534829500631,1.07162345092019,0.0178571428571429
"subtype_aminoglycoside__aadA6/aadA10",0,0,0,0,0,0,7.89072693713729e-05,0,0,0,7.7270807277282e-05,2,0.358953817839163,4.56534915648657e-05,0.0125166922470595,0.00714285714285714
"subtype_aminoglycoside__aadK",0.000683067292907972,0,0,0,0.000395564946671319,5,9.92265551259115e-06,0,0,0,4.65886005163474e-06,11,0.263576586009669,0.00029360503841493,0.0311880745632001,0.0571428571428571
"subtype_beta_lactam__ADC-13",0,0,0,0,0,0,2.49287672938659e-06,0,0,0,2.29115223939238e-06,2,0.358953817839163,1.44230725057367e-06,0.000369814680392172,0.00714285714285714
"subtype_beta_lactam__BCL-1",3.28048450531869e-07,0,0,0,3.28048450531869e-07,1,0,0,0,0,0,0,0.237923188633697,1.38248989867002e-07,3.87097171627605e-05,0.00357142857142857
"subtype_beta_lactam__CARB-10",0,0,0,0,0,0,1.32928766150419e-06,0,0,0,1.32928766150419e-06,1,0.396817592214783,7.6908786129885e-07,0.000215344601163678,0.00357142857142857
"subtype_beta_lactam__CRD3-1",0,0,0,0,0,0,1.63265564566434e-05,0,0,0,1.63265564566434e-05,1,0.592980098017424,9.44607909277225e-06,0.00264490214597623,0.00357142857142857
"subtype_beta_lactam__CTX-M-7",0,0,0,0,0,0,2.21777190878719e-06,0,0,0,2.21777190878719e-06,1,0.396817592214783,1.28313946151259e-06,0.000359279049223525,0.00357142857142857
"subtype_beta_lactam__CcrA beta-lactamase",0,0,0,0,0,0,5.84097310148877e-05,0,0,0,5.84097310148877e-05,1,0.592980098017424,3.37942015157565e-05,0.00946237642441181,0.00357142857142857
"subtype_beta_lactam__LEN-39",0.000126085525114929,0,0,0,5.59283837438357e-05,12,3.30197126655511e-06,0,0,0,2.9301829129535e-06,2,0.00078884728889617,5.50464689597982e-05,0.00488368175854856,0.05
"subtype_beta_lactam__LEN-40",3.28028063685351e-05,0,0,0,1.3494233628283e-05,8,5.09452888016951e-07,0,0,0,5.09452888016951e-07,1,0.0187477608605948,1.41187947119496e-05,0.000962971682223024,0.0321428571428571
"subtype_beta_lactam__LEN-51",0,0,0,0,0,0,8.28526027242028e-07,0,0,0,6.74154634303486e-07,2,0.358953817839163,4.7936148719003e-07,0.000105564491462255,0.00714285714285714
"subtype_beta_lactam__OXA-140",0,0,0,0,0,0,0.00281902357166768,0,0,0,0.00181501280336333,4,0.115511439416954,0.0016310064950363,0.260691312621945,0.0142857142857143
"subtype_beta_lactam__OXA-2",0.000122990997546675,0,0,0,0.000109051398153159,3,0.000194517730741495,0,0,0,8.60621503741041e-05,17,0.0323461318232221,0.00016437432175225,0.0128226262122863,0.0714285714285714
"subtype_beta_lactam__OXA-21",1.17998001797932e-05,0,0,0,1.17998001797932e-05,1,0,0,0,0,0,0,0.237923188633698,4.97277293291286e-06,0.0013923764212156,0.00357142857142857
"subtype_beta_lactam__OXA-267",0,0,0,0,0,0,2.1206530422119e-06,0,0,0,2.1206530422119e-06,1,0.519395079249406,1.22694926013688e-06,0.000343545792838327,0.00357142857142857
"subtype_beta_lactam__OXA-282",1.70150446259981e-06,0,0,0,1.70150446259981e-06,1,2.23094590435225e-07,0,0,0,2.23094590435225e-07,1,0.51446137630736,8.46138750847441e-07,0.000200777526586777,0.00714285714285714
"subtype_beta_lactam__OXA-334",1.13047885262998e-06,0,0,0,1.13047885262998e-06,1,0,0,0,0,0,0,0.17659043472702,4.76416087894064e-07,0.000133396504610338,0.00357142857142857
"subtype_beta_lactam__OXA-576",0,0,0,0,0,0,3.93532670970713e-05,0,0,0,2.51625917148406e-05,3,0.324334029676959,2.27686759633055e-05,0.00310221425895792,0.0107142857142857
