contig	length	reference	order	evidence	score	amb_region
S_ID064_T3_k141_407	3515	CP053004.1	Bacillales	Transformer	0.6726475954055786	1807-2505
S_ID064_T3_k141_408	13822	NC_013374.1	Bacillales	Transformer	0.9999175071716307	4057-4456,13674-13690
S_ID064_T3_k141_485	4679	NZ_CP060795.1	Bacillales	Transformer	0.9999171495437622	
S_ID064_T3_k141_494	2057	NZ_AP017321.1	Bacillales	Transformer	0.999708354473114	0-143,823-1150
S_ID064_T3_k141_512	5483	NZ_CP071509.1	Bacillales	Transformer	0.8284386992454529	1057-3884
S_ID064_T3_k141_572	1392	NZ_CP078160.1	Bacillales	Transformer	0.9998094439506532	
S_ID064_T3_k141_623	2082	NZ_CP071509.1	Bacillales	Transformer	0.9930797219276428	
S_ID064_T3_k141_646	2724	NZ_CP066373.1	Bacillales	Transformer	0.9971556663513184	
S_ID064_T3_k141_650	1128	NZ_CP069216.1	Bacillales	Transformer	0.9587575793266296	0-1127
S_ID064_T3_k141_659	2047	NZ_CP023971.1	Bacillales	Transformer	0.999637007713318	
S_ID064_T3_k141_723	1225	NZ_CP030247.1	Bacillales	Transformer	0.9993690848350524	0-169
S_ID064_T3_k141_725	1728	NZ_KU882686.1	Bacillales	Transformer	0.995323359966278	1713-1723
S_ID064_T3_k141_825	5729	NZ_CP030249.1	Bacillales	Transformer	0.9998273849487304	
S_ID064_T3_k141_840	1228	NZ_CP009047.1	Bacillales	Transformer	0.5579048991203308	0-805
S_ID064_T3_k141_858	1015	CP052974.1	Bacillales	Transformer	0.9792919754981996	873-1014
S_ID064_T3_k141_878	3512	NZ_LR735435.1	Bacillales	Transformer	0.8647239208221436	0-707
S_ID064_T3_k141_897	3618	NC_005005.1	Bacillales	Transformer	0.9998843669891356	2681-3479
S_ID064_T3_k141_1131	1842	NZ_CP054578.1	Bacillales	Transformer	0.9683241844177246	3-716
S_ID064_T3_k141_1172	2058	NZ_CP078160.1	Bacillales	Transformer	0.9311948418617249	
S_ID064_T3_k141_1185	2771	NZ_HG813245.1	Bacillales	Transformer	0.9983534812927246	
S_ID064_T3_k141_1242	16718	NC_013383.1	Bacillales	Transformer	0.9999502897262572	4235-4264,9304-10002,16163-16183
S_ID064_T3_k141_1293	5868	NZ_LT223129.1	Bacillales	Transformer	0.9999020099639891	
S_ID064_T3_k141_1545	3620	NZ_KT780704.1	Bacillales	Transformer	0.0048271231353282	0-3443
S_ID064_T3_k141_1565	1241	NZ_CP031197.1	Bacillales	Transformer	0.8417674899101257	
S_ID064_T3_k141_1595	7075	NZ_CP046302.1	Bacillales	Transformer	0.99994695186615	5615-6444
S_ID064_T3_k141_1680	2982	NC_010684.1	Bacillales	Transformer	0.9997887015342712	662-1355
S_ID064_T3_k141_1742	44336	NZ_CP031197.1	Bacillales	Transformer	0.8331755995750427	
S_ID064_T3_k141_1766	1039	NZ_CP070058.1	Bacillales	Transformer	0.9988481998443604	
S_ID064_T3_k141_1786	1061	NZ_CP023967.1	Bacillales	Transformer	0.9058616757392884	3-1060
S_ID064_T3_k141_1861	2561	NZ_CP078160.1	Bacillales	Transformer	0.8123717308044434	
S_ID064_T3_k141_1924	1925	CP052979.1	Bacillales	Transformer	0.999006450176239	
S_ID064_T3_k141_2017	2346	CP031267.1	Bacillales	Transformer	0.5281731486320496	0-2345
S_ID064_T3_k141_2069	10692	NZ_CP024810.1	Bacillales	Transformer	0.99981290102005	4037-7322,9285-10150
S_ID064_T3_k141_2128	6548	NZ_KR230047.1	Bacillales	Transformer	0.0059618316590785	0-6408
S_ID064_T3_k141_2187	1539	NZ_CP069221.1	Bacillales	Transformer	0.9896029829978944	0-324,1356-1538
S_ID064_T3_k141_2203	1260	NZ_KT780704.1	Bacillales	Transformer	0.1625508517026901	0-1259
S_ID064_T3_k141_2256	2844	NZ_CP034112.1	Bacillales	Transformer	0.9994838237762452	
S_ID064_T3_k141_2319	2037	NZ_CP022907.1	Bacillales	Transformer	0.9974599480628968	1888-2035
S_ID064_T3_k141_2327	2761	NZ_CP069221.1	Bacillales	Transformer	0.9980996251106262	804-1261
S_ID064_T3_k141_2384	1837	CP053003.1	Bacillales	Transformer	0.9992926120758056	
S_ID064_T3_k141_2389	2534	NZ_CP069218.1	Bacillales	Transformer	0.9994363188743592	
S_ID064_T3_k141_2421	1418	NZ_CP023971.1	Bacillales	Transformer	0.9997666478157043	
S_ID064_T3_k141_2507	1999	NZ_CP078160.1	Bacillales	Transformer	0.9968773126602172	
S_ID064_T3_k141_2536	3231	CP031268.1	Bacillales	Transformer	0.99981290102005	137-175,2733-3227
S_ID064_T3_k141_2547	12764	CP003672.1	Bacillales	Transformer	0.9845119714736938	
S_ID064_T3_k141_2732	1371	NZ_CP016969.1	Bacillales	Transformer	0.6863217949867249	
S_ID064_T3_k141_2759	43859	NZ_CP016969.1	Bacillales	Transformer	0.9989205598831176	
S_ID064_T3_k141_2866	1028	NZ_CP033101.1	Bacillales	Transformer	0.8396657705307007	159-579
S_ID064_T3_k141_2886	1136	NZ_CP070058.1	Bacillales	Transformer	0.999352753162384	
S_ID064_T3_k141_2907	3680	NC_022598.1	Bacillales	Transformer	0.9996362924575806	0-156,186-3361
S_ID064_T3_k141_2958	1168	NZ_CP078160.1	Bacillales	Transformer	0.9994586110115052	
S_ID064_T3_k141_3012	2112	CP003672.1	Bacillales	Transformer	0.9984816908836364	
S_ID064_T3_k141_3057	1553	CP030622.1	Bacillales	Transformer	0.9928885102272034	0-215,302-1552
S_ID064_T3_k141_3101	24489	NZ_CP016969.1	Bacillales	Transformer	0.9759702682495116	
S_ID064_T3_k141_3107	1422	NZ_CP030249.1	Bacillales	Transformer	0.99972802400589	
S_ID064_T3_k141_3197	1946	NZ_CP078160.1	Bacillales	Transformer	0.9897943139076232	
S_ID064_T3_k141_3257	2215	NZ_CP034112.1	Bacillales	Transformer	0.126848503947258	
S_ID064_T3_k141_3270	14200	NZ_CP071509.1	Bacillales	Transformer	0.9993237257003784	
S_ID064_T3_k141_3327	4432	NZ_MH587574.1	Bacillales	Transformer	0.8143727779388428	
S_ID064_T3_k141_3397	1781	NZ_CP030249.1	Bacillales	Transformer	0.9996460676193236	
S_ID064_T3_k141_3431	1761	NZ_CP066063.1	Bacillales	Transformer	0.9997790455818176	
S_ID064_T3_k141_3432	3646	NZ_CP042343.1	Bacillales	Transformer	0.9351457357406616	2208-3425
S_ID064_T3_k141_3483	2845	NZ_CP069216.1	Bacillales	Transformer	0.6722242832183838	0-140
S_ID064_T3_k141_3527	1338	NZ_CP078160.1	Bacillales	Transformer	0.606137752532959	
S_ID064_T3_k141_3543	1773	NZ_CP016969.1	Bacillales	Transformer	0.9992730021476746	
S_ID064_T3_k141_3565	1614	NZ_CP017461.1	Bacillales	Transformer	0.8747380971908569	
S_ID064_T3_k141_3582	8120	NZ_CP016854.1	Bacillales	Transformer	0.9853455424308776	2703-3013
S_ID064_T3_k141_3644	2614	NZ_LR130514.1	Bacillales	Transformer	0.9998025298118592	
S_ID064_T3_k141_3648	5050	NZ_CP065657.1	Bacillales	Transformer	0.9998043179512024	
S_ID064_T3_k141_3649	2327	NZ_CP019566.1	Bacillales	Transformer	0.9972578883171082	
S_ID064_T3_k141_812	1625	NZ_CP036144.1	Bacillales	BLASTn	nan	38-1597
S_ID064_T3_k141_3065	1773	CP052968.1	Bacillales	BLASTn	nan	1-1766
S_ID064_T3_k141_3235	1278	NZ_CP066307.1	Pseudomonadales	Transformer	0.9968756437301636	0-140,236-1131
S_ID064_T3_k141_339	1385	NC_004939.1	Corynebacteriales	Transformer	0.7320227026939392	0-1384
S_ID064_T3_k141_411	2429	NZ_CP067011.1	Corynebacteriales	Transformer	0.7133111953735352	0-1485
S_ID064_T3_k141_437	1540	NZ_CP069515.1	Corynebacteriales	Transformer	0.9988481998443604	281-324,1286-1304,1348-1351,1353-1358,1360-1537
S_ID064_T3_k141_595	1291	NZ_CP067011.1	Corynebacteriales	Transformer	0.4601449072360992	0-1290
S_ID064_T3_k141_705	2301	NC_009129.1	Corynebacteriales	Transformer	0.8385636806488037	0-2298
S_ID064_T3_k141_904	2612	NZ_CP007792.1	Corynebacteriales	Transformer	0.8660833835601807	0-2608
S_ID064_T3_k141_1557	1008	NZ_CP067011.1	Corynebacteriales	Transformer	0.8002885580062866	144-1007
S_ID064_T3_k141_1568	1180	NZ_CP069515.1	Corynebacteriales	Transformer	0.0629942193627357	0-1179
S_ID064_T3_k141_1815	6168	NC_004939.1	Corynebacteriales	Transformer	0.835646390914917	6027-6167
S_ID064_T3_k141_1907	1081	NZ_CP069569.1	Corynebacteriales	Transformer	0.8348369002342224	142-1080
S_ID064_T3_k141_1936	2408	NZ_CP067011.1	Corynebacteriales	Transformer	0.6675020456314087	0-2407
S_ID064_T3_k141_1966	1619	NC_004939.1	Corynebacteriales	Transformer	0.68448406457901	0-1619
S_ID064_T3_k141_2289	1309	NC_005001.1	Corynebacteriales	Transformer	0.190414696931839	2-1308
S_ID064_T3_k141_2569	2703	NC_004939.1	Corynebacteriales	Transformer	0.9980803728103638	320-1340
S_ID064_T3_k141_2648	2947	NC_014167.1	Corynebacteriales	Transformer	0.9713024497032166	0-2946
S_ID064_T3_k141_2791	1967	NZ_CP067011.1	Corynebacteriales	Transformer	0.0296786669641733	0-145,1821-1966
S_ID064_T3_k141_2869	9050	NC_010813.1	Corynebacteriales	Transformer	0.9988937973976136	
S_ID064_T3_k141_3239	9533	NC_004939.1	Corynebacteriales	Transformer	0.5425519943237305	136-6702
S_ID064_T3_k141_3563	1355	NC_004939.1	Corynebacteriales	Transformer	0.9526705145835876	0-1353
S_ID064_T3_k141_3647	9569	NZ_MN462701.1	Corynebacteriales	Transformer	0.9881309270858764	6000-7007
S_ID064_T3_k141_2014	1040	NZ_CP062960.1	Micrococcales	Transformer	0.9893934726715088	0-1039
S_ID064_T3_k141_2016	2695	NZ_CP062960.1	Micrococcales	Transformer	0.9543922543525696	0-2481
S_ID064_T3_k141_2852	1069	NZ_CP043625.1	Micrococcales	Transformer	0.9688416719436646	0-929
S_ID064_T3_k141_1033	30380	NZ_CP050315.1	Alteromonadales	Transformer	0.963969588279724	28528-28626
S_ID064_T3_k141_419	6734	AP024413.1	other	Transformer	0.9897599816322328	
S_ID064_T3_k141_2003	7266	MN366361.1	other	Transformer	0.9999449253082277	1772-1780,2627-5701
contig	length	reference	order	evidence	score	amb_region
S_ID065_T2_k141_46	13248	NZ_CP071064.1	Enterobacterales	Transformer	0.948525846004486	6952-7182,8004-11483
S_ID065_T2_k141_182	60452	NZ_CP079601.1	Enterobacterales	Transformer	0.7302970290184021	0-42090
S_ID065_T2_k141_231	10608	CP071168.1	Enterobacterales	Transformer	0.999777376651764	2620-3019
S_ID065_T2_k141_261	3805	NZ_CP072963.1	Enterobacterales	Transformer	0.9980212450027466	0-3804
S_ID065_T2_k141_609	8835	CP071170.1	Enterobacterales	Transformer	0.999664068222046	0-146,2746-3379,3492-3681,8317-8320,8326-8814,8819-8839
S_ID065_T2_k141_819	140977	NZ_CP032166.1	Enterobacterales	Transformer	0.6263459920883179	111704-120251
S_ID065_T2_k141_1036	168292	NZ_CP079601.1	Enterobacterales	Transformer	0.8344636559486389	0-40874
S_ID065_T2_k141_1143	8549	NZ_CP075882.1	Enterobacterales	Transformer	0.9993256330490112	0-198,6855-8078
S_ID065_T2_k141_1176	6397	CP071168.1	Enterobacterales	Transformer	0.9997673630714417	1841-2170,3256-3762,6256-6396
S_ID065_T2_k141_1277	120797	CP052389.1	Enterobacterales	Transformer	0.8033692836761475	35152-66813,66963-73552
S_ID065_T2_k141_1551	1906	NZ_CP068446.1	Enterobacterales	Transformer	0.027992445975542	0-1902
S_ID065_T2_k141_1567	1037	NZ_LN868946.1	Enterobacterales	Transformer	0.0018742069369181	0-1036
S_ID065_T2_k141_1585	1317	NZ_CP068911.1	Enterobacterales	Transformer	0.9996756315231324	57-1249
S_ID065_T2_k141_1849	12148	CP071170.1	Enterobacterales	Transformer	0.9997695088386536	0-2198,2292-2791,3673-7048,8180-9847,12012-12159
S_ID065_T2_k141_1881	1830	NZ_CP075882.1	Enterobacterales	Transformer	0.9995167255401612	0-285,417-1217,1688-1829
S_ID065_T2_k141_2348	3645	CP071169.1	Enterobacterales	Transformer	0.999761164188385	7-144,3594-3604,3609-3729
S_ID065_T2_k141_2412	21405	CP071170.1	Enterobacterales	Transformer	0.999601185321808	59-19826
S_ID065_T2_k141_2507	124578	NZ_CP074582.1	Enterobacterales	Transformer	0.9739542007446288	5858-18501,18782-19219,19282-31918
S_ID065_T2_k141_2738	24926	NZ_CP075882.1	Enterobacterales	Transformer	0.9994851350784302	0-150,1832-24636,24754-24925
S_ID065_T2_k141_2907	188772	CP052389.1	Enterobacterales	Transformer	0.849689245223999	73005-137287
S_ID065_T2_k141_3035	4057	NZ_CP063877.1	Enterobacterales	Transformer	0.9997281432151794	0-146,3899-4056
S_ID065_T2_k141_3081	1708	NZ_CP077783.1	Enterobacterales	Transformer	0.9963185787200928	140-1707
S_ID065_T2_k141_3117	16626	CP071170.1	Enterobacterales	Transformer	0.9996345043182372	0-144,589-1216,1591-15067,16431-16625
S_ID065_T2_k141_3132	3518	CP071168.1	Enterobacterales	Transformer	0.9996691942214966	
S_ID065_T2_k141_3380	26799	NZ_CP051492.1	Enterobacterales	Transformer	0.9998632669448853	5580-6119
S_ID065_T2_k141_3668	2342	NZ_CP075882.1	Enterobacterales	Transformer	0.9992424249649048	306-641,2108-2110,2117-2439
S_ID065_T2_k141_3835	26340	NZ_MK433207.1	Enterobacterales	Transformer	0.2111114710569381	0-25785
S_ID065_T2_k141_3967	6548	NZ_CP022441.1	Enterobacterales	Transformer	0.999368131160736	
S_ID065_T2_k141_4065	12915	CP071170.1	Enterobacterales	Transformer	0.9989885687828064	0-144,1701-5086,5395-7021,9137-12914
S_ID065_T2_k141_4067	201498	NZ_CP079608.1	Enterobacterales	Transformer	0.9915744662284852	74517-94890,95263-96062,96287-130847,130889-145785
S_ID065_T2_k141_4080	3443	NZ_CP071396.1	Enterobacterales	Transformer	0.9994770884513856	0-146,3299-3442
S_ID065_T2_k141_4091	1280	CP071170.1	Enterobacterales	Transformer	0.9695491194725036	0-257
S_ID065_T2_k141_4203	2819	NZ_CP063877.1	Enterobacterales	Transformer	0.9998277425765992	0-2677
S_ID065_T2_k141_4712	5754	NZ_CP079144.1	Enterobacterales	Transformer	0.957800567150116	
S_ID065_T2_k141_4950	9588	NZ_CP063877.1	Enterobacterales	Transformer	0.9996426105499268	0-435,560-2862,3229-8994,9444-9587
S_ID065_T2_k141_4993	10143	CP071168.1	Enterobacterales	Transformer	0.9995133876800536	0-143
S_ID065_T2_k141_5000	2940	NZ_CP075882.1	Enterobacterales	Transformer	0.9968329071998596	2651-2798
S_ID065_T2_k141_5122	7603	NZ_CP075882.1	Enterobacterales	Transformer	0.9997636675834656	5976-6292,7101-7602
S_ID065_T2_k141_5168	2372	NZ_CP075882.1	Enterobacterales	Transformer	0.9994309544563292	0-2100
S_ID065_T2_k141_5749	207572	NZ_CP063488.1	Enterobacterales	Transformer	0.8234418630599976	50993-59141
S_ID065_T2_k141_7129	18270	CP071168.1	Enterobacterales	Transformer	0.9998515844345092	18023-18269
S_ID065_T2_k141_7306	6596	CP071168.1	Enterobacterales	Transformer	0.9997531771659852	0-3300,3311-4386,6148-6595
S_ID065_T2_k141_7390	34317	NZ_KY435936.1	Enterobacterales	Transformer	0.999901533126831	0-154
S_ID065_T2_k141_7498	5198	NZ_CP063877.1	Enterobacterales	Transformer	0.9995972514152528	0-158,3477-4718,4966-5197
S_ID065_T2_k141_7549	11789	CP071168.1	Enterobacterales	Transformer	0.9997296929359436	0-149,258-1196
S_ID065_T2_k141_572	1208	NZ_AP022413.1	Enterobacterales	BLASTn	nan	0-1207
S_ID065_T2_k141_978	2876	NZ_MK433207.1	Enterobacterales	BLASTn	nan	0-2875
S_ID065_T2_k141_2137	1139	NZ_CP071396.1	Enterobacterales	BLASTn	nan	0-1138
S_ID065_T2_k141_2741	1436	NZ_CP075882.1	Enterobacterales	BLASTn	nan	0-1274,1289-1435
S_ID065_T2_k141_3313	1374	NZ_CP027047.1	Enterobacterales	BLASTn	nan	0-1373
S_ID065_T2_k141_4428	1239	NZ_MK433207.1	Enterobacterales	BLASTn	nan	0-1238
S_ID065_T2_k141_25	3776	CP064281.1	Lactobacillales	Transformer	0.9984293580055236	3624-3776
S_ID065_T2_k141_42	8745	NZ_CP046076.1	Lactobacillales	Transformer	0.9999066591262816	0-770,2323-4787
S_ID065_T2_k141_57	1466	NZ_CP071959.1	Lactobacillales	Transformer	0.9004177451133728	0-1465
S_ID065_T2_k141_284	1530	NZ_CP046076.1	Lactobacillales	Transformer	0.9997405409812928	0-140,1389-1529
S_ID065_T2_k141_288	3265	NC_020208.1	Lactobacillales	Transformer	0.9999221563339232	1492-3144,3261-3269
S_ID065_T2_k141_336	1940	LR962273.1	Lactobacillales	Transformer	0.9362708926200868	
S_ID065_T2_k141_383	1879	NZ_LR135429.1	Lactobacillales	Transformer	0.9991347193717957	135-1165
S_ID065_T2_k141_428	2249	NZ_OU015947.1	Lactobacillales	Transformer	0.9959220886230468	0-2248
S_ID065_T2_k141_459	5363	NZ_CP046167.1	Lactobacillales	Transformer	0.9954440593719482	0-152
S_ID065_T2_k141_523	9619	NZ_CP046076.1	Lactobacillales	Transformer	0.9999344348907472	55-98,124-141,8158-8246,8265-8274,8278-8324,8331-8357,8361-8372,8376-8387,8395-8406,8408-8417,8420-8421,8424-8428,8430-8431,8435-8438,8440-8441,8444-8448,8450-8451,8454-8458,8460-8462,8466-8468,8470-8478,8481-8511,8515-8518,8527-8691,8696-8697,8701-8713,8719-8720,8723-9382,9386-9407,9410-9415
S_ID065_T2_k141_612	1376	NZ_CP059749.1	Lactobacillales	Transformer	0.4881112575531006	0-439
S_ID065_T2_k141_635	1469	LR962022.1	Lactobacillales	Transformer	0.1598013192415237	0-1468
S_ID065_T2_k141_725	1285	LR962773.1	Lactobacillales	Transformer	0.9856870770454408	
S_ID065_T2_k141_769	1854	NZ_CP046167.1	Lactobacillales	Transformer	0.9998328685760498	
S_ID065_T2_k141_848	8354	LR962562.1	Lactobacillales	Transformer	0.8579619526863098	
S_ID065_T2_k141_853	3526	LR962590.1	Lactobacillales	Transformer	0.9628983736038208	
S_ID065_T2_k141_865	23185	NZ_CP040897.1	Lactobacillales	Transformer	0.9999696016311646	
S_ID065_T2_k141_882	1812	LR962503.1	Lactobacillales	Transformer	0.9577521085739136	
S_ID065_T2_k141_950	4392	NZ_LR135484.1	Lactobacillales	Transformer	0.9996050000190736	0-149,794-4391
S_ID065_T2_k141_967	1358	LR962120.1	Lactobacillales	Transformer	0.9996024966239928	
S_ID065_T2_k141_976	2936	NZ_CP072580.1	Lactobacillales	Transformer	0.9995006322860718	7-785,866-934,2816-2880
S_ID065_T2_k141_1050	5296	NZ_CP064425.1	Lactobacillales	Transformer	0.9993995428085328	0-170,407-5001,5023-5295
S_ID065_T2_k141_1060	1799	LR962503.1	Lactobacillales	Transformer	0.915485978126526	
S_ID065_T2_k141_1149	1789	NZ_OU015947.1	Lactobacillales	Transformer	0.3455624878406524	0-1788
S_ID065_T2_k141_1304	1319	LR962503.1	Lactobacillales	Transformer	0.8751203417778015	
S_ID065_T2_k141_1326	1717	NC_020208.1	Lactobacillales	Transformer	0.0014203217579051	0-1719
S_ID065_T2_k141_1381	2883	NZ_CP046076.1	Lactobacillales	Transformer	0.9995872378349304	0-2193,2281-2882
S_ID065_T2_k141_1412	2439	NZ_CP046076.1	Lactobacillales	Transformer	0.9977733492851256	0-2438
S_ID065_T2_k141_1477	1306	NZ_LR135476.1	Lactobacillales	Transformer	0.9808571338653564	0-1305
S_ID065_T2_k141_1487	2041	NZ_LR135259.1	Lactobacillales	Transformer	0.999948263168335	1303-2040
S_ID065_T2_k141_1582	12075	LR962397.1	Lactobacillales	Transformer	0.9999184608459472	
S_ID065_T2_k141_1779	3711	LR962808.1	Lactobacillales	Transformer	0.9990906715393066	
S_ID065_T2_k141_1831	13388	LR961983.1	Lactobacillales	Transformer	0.6011943221092224	
S_ID065_T2_k141_1884	1008	LR962503.1	Lactobacillales	Transformer	0.9202122688293456	
S_ID065_T2_k141_2225	1516	NZ_CP071959.1	Lactobacillales	Transformer	0.9464066624641418	0-1515
S_ID065_T2_k141_2228	3268	NZ_MW012677.1	Lactobacillales	Transformer	0.9791132807731628	
S_ID065_T2_k141_2239	1313	LR962022.1	Lactobacillales	Transformer	0.0125589622184634	0-916
S_ID065_T2_k141_2251	1804	LR962779.1	Lactobacillales	Transformer	0.9999210834503174	1118-1807
S_ID065_T2_k141_2273	1309	NZ_CP079881.1	Lactobacillales	Transformer	0.9909152388572692	0-1308
S_ID065_T2_k141_2317	6280	LR962172.1	Lactobacillales	Transformer	0.9978493452072144	
S_ID065_T2_k141_2334	10857	LR962329.1	Lactobacillales	Transformer	0.8962103724479675	4594-9427
S_ID065_T2_k141_2462	4302	NZ_CP039730.1	Lactobacillales	Transformer	0.9999233484268188	4021-4170
S_ID065_T2_k141_2481	1097	LR962329.1	Lactobacillales	Transformer	0.689198911190033	
S_ID065_T2_k141_2637	1095	CP071272.1	Lactobacillales	Transformer	0.9994158744812012	953-1095
S_ID065_T2_k141_2650	6704	NZ_CP046076.1	Lactobacillales	Transformer	0.9995777010917664	149-150,6654-6804
S_ID065_T2_k141_2658	1394	NZ_CP046167.1	Lactobacillales	Transformer	0.9988784193992616	0-1393
S_ID065_T2_k141_2794	7937	NZ_CP059797.1	Lactobacillales	Transformer	0.5868732333183289	0-7936
S_ID065_T2_k141_2848	1463	NZ_CP044321.1	Lactobacillales	Transformer	0.6703194379806519	
S_ID065_T2_k141_2860	1037	NZ_CP015284.1	Lactobacillales	Transformer	0.0149029465392231	4-957
S_ID065_T2_k141_2917	1412	NZ_MW012677.1	Lactobacillales	Transformer	0.9999105930328368	
S_ID065_T2_k141_3026	4401	NZ_CP025687.1	Lactobacillales	Transformer	0.9997255206108092	4089-4268
S_ID065_T2_k141_3152	1668	NZ_OU016038.1	Lactobacillales	Transformer	0.987407922744751	5-1668
S_ID065_T2_k141_3194	9198	NZ_CP046076.1	Lactobacillales	Transformer	0.9999643564224244	8498-9003,9058-9197
S_ID065_T2_k141_3316	2631	NZ_CP072582.1	Lactobacillales	Transformer	0.9997748732566832	27-142,2552-2693
S_ID065_T2_k141_3357	5232	LR962329.1	Lactobacillales	Transformer	0.2327722162008285	78-885
S_ID065_T2_k141_3359	1652	LR962260.1	Lactobacillales	Transformer	0.9995822310447692	
S_ID065_T2_k141_3390	11040	NZ_CP071959.1	Lactobacillales	Transformer	0.9999583959579468	157-312,11056-11060
S_ID065_T2_k141_3507	31640	LR962397.1	Lactobacillales	Transformer	0.9999840259552002	
S_ID065_T2_k141_3622	5747	LR962467.1	Lactobacillales	Transformer	0.0048860618844628	0-5606
S_ID065_T2_k141_3639	3272	NZ_CP046076.1	Lactobacillales	Transformer	0.9980746507644652	634-1234,1746-3272
S_ID065_T2_k141_3651	1053	NZ_OU015948.1	Lactobacillales	Transformer	0.9280408024787904	0-1052
S_ID065_T2_k141_3724	1414	LR962397.1	Lactobacillales	Transformer	0.9988325238227844	
S_ID065_T2_k141_3974	20236	NZ_CP038997.1	Lactobacillales	Transformer	0.9997684359550476	31-191,2663-4307,6215-10133,11140-15736
S_ID065_T2_k141_4029	13669	LR962329.1	Lactobacillales	Transformer	0.997422695159912	
S_ID065_T2_k141_4041	1595	NZ_CP040905.1	Lactobacillales	Transformer	0.0034727610182017	0-1593
S_ID065_T2_k141_4108	3680	LR962076.1	Lactobacillales	Transformer	0.5930811762809753	
S_ID065_T2_k141_4294	2705	NZ_CP014534.1	Lactobacillales	Transformer	0.9997288584709167	140-1804
S_ID065_T2_k141_4304	2020	LR962587.1	Lactobacillales	Transformer	0.9014617204666138	6-2020
S_ID065_T2_k141_4357	3170	NZ_CP046076.1	Lactobacillales	Transformer	0.9997668862342834	1-2,12-18,31-35,43-714,2205-2233,3116-3119
S_ID065_T2_k141_4475	7461	NZ_CP072589.1	Lactobacillales	Transformer	0.9999536275863647	0-203,1720-2803,7317-7460
S_ID065_T2_k141_4484	1304	NZ_MW012677.1	Lactobacillales	Transformer	0.999808132648468	
