id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
SRR17722573_k141_542:12901-13758	224	202	858	0	99.77%	100%
SRR17722574_k141_73:15147-16004	224	202	858	0	99.77%	100%
SRR17722582_k141_3892:6916-7773	224	202	858	0	99.77%	100%
SRR17722583_k141_3564:6916-7773	224	202	858	0	99.77%	100%
SRR17722584_k141_3720:8277-9134	224	202	858	0	99.77%	100%
SRR17722585_k141_278:6917-7774	224	202	858	0	99.77%	100%
SRR17722586_k141_4076:6916-7773	224	202	858	0	99.77%	100%
SRR17722587_k141_4138:6916-7773	224	202	858	0	99.77%	100%
SRR17722854_k141_1316:1943-2800	224	202	858	0	99.77%	100%
SRR17722855_k141_98:1943-2800	224	202	858	0	99.77%	100%
SRR17722857_k141_2967:1943-2800	224	202	858	0	99.77%	100%
SRR17722859_k141_4572:1943-2800	224	202	858	0	99.77%	100%
SRR17722861_k141_532:1943-2800	224	202	858	0	99.77%	100%
SRR17722932_k141_147:5530-6387	224	202	858	0	99.77%	100%
SRR17722943_k141_255:9396-10253	224	202	858	0	99.77%	100%
SRR17779864_k141_2087:4666-5523	224	202	858	0	99.77%	100%
SRR17780035_k141_259:3560-4417	224	202	858	0	99.77%	100%
SRR17780037_k141_207:12231-13088	224	202	858	0	99.77%	100%
SRR17780042_k141_283:12231-13088	224	202	858	0	99.77%	100%
SRR17780043_k141_1221:12231-13088	224	202	858	0	99.77%	100%
SRR17780045_k141_925:307-1164	224	202	858	0	99.77%	100%
SRR17780049_k141_3679:12231-13088	224	202	858	0	99.77%	100%
SRR17780051_k141_735:12020-12877	224	202	858	0	99.77%	100%
SRR17780320_k141_2631:5015-5872	224	202	858	0	99.77%	100%
SRR17780407_k141_3652:330-1187	224	202	858	0	99.77%	100%
SRR17780454_k141_876:679-1536	224	202	858	0	99.77%	100%
SRR17780465_k141_325:679-1536	224	202	858	0	99.77%	100%
SRR17780469_k141_163:679-1536	224	202	858	0	99.77%	100%
SRR17780471_k141_282:679-1536	224	202	858	0	99.77%	100%
SRR17780709_k141_761:13056-13913	224	202	858	0	99.77%	100%
SRR1779155_k141_1147:654-1511	224	202	858	0	99.77%	100%
SRR21171122_k141_1229:6063-6920	224	202	858	0	99.77%	100%
SRR21171123_k141_2497:6063-6920	224	202	858	0	99.77%	100%
SRR21171124_k141_132:6063-6920	224	202	858	0	99.77%	100%
SRR21171125_k141_1391:6063-6920	224	202	858	0	99.77%	100%
SRR21171243_k141_400:377-1234	224	202	858	0	99.77%	100%
SRR21171244_k141_1844:377-1234	224	202	858	0	99.77%	100%
SRR21171247_k141_263:377-1234	224	202	858	0	99.77%	100%
SRR21171319_k141_5019:35-892	224	202	858	0	99.77%	100%
SRR25947132_k141_3597:2410-3267	224	202	858	0	99.77%	100%
SRR25947213_k141_60095:14225-15082	224	202	858	0	99.77%	100%
SRR25947264_k141_126557:64333-65190	224	202	858	0	99.53%	100%
SRR25947383_k141_2495:718-1575	224	202	858	0	99.77%	100%
SRR25947386_k141_5954:718-1575	224	202	858	0	99.77%	100%
SRR25947390_k141_118598:2248-3105	224	202	858	0	99.77%	100%
SRR25947530_k141_14561:718-1575	224	202	858	0	99.77%	100%
SRR25947534_k141_2200:718-1575	224	202	858	0	99.77%	100%
SRR25947537_k141_650:718-1575	224	202	858	0	99.77%	100%
SRR3131780_k141_1208:977-1834	224	202	858	0	99.77%	100%
SRR3131796_k141_2106:2280-3137	224	202	858	0	99.77%	100%
SRR3131840_k141_2271:4428-5285	224	202	858	0	99.77%	100%
SRR3132157_k141_198:678-1535	224	202	858	0	99.77%	100%
SRR3132241_k141_1997:214-1071	224	202	858	0	99.77%	100%
SRR3132401_k141_1346:4428-5285	224	202	858	0	99.77%	100%
SRR4408088_k119_2905:6178-7035	224	202	858	0	99.53%	100%
SRR5405612_k141_159:23151-24008	224	202	858	0	99.65%	100%
SRR5405613_k141_2224:22995-23852	224	202	858	0	99.65%	100%
SRR5405615_k141_811:23151-24008	224	202	858	0	99.65%	100%
SRR5405616_k141_381:23151-24008	224	202	858	0	99.65%	100%
SRR5405617_k141_2564:23151-24008	224	202	858	0	99.65%	100%
SRR5405619_k141_747:23151-24008	224	202	858	0	99.65%	100%
SRR5405623_k141_1143:23151-24008	224	202	858	0	99.65%	100%
SRR5405624_k141_1826:23151-24008	224	202	858	0	99.65%	100%
SRR5405626_k141_1379:23151-24008	224	202	858	0	99.65%	100%
SRR5405627_k141_430:23151-24008	224	202	858	0	99.65%	100%
SRR5405736_k141_1111:8195-9052	224	202	858	0	99.53%	100%
SRR5405740_k141_9697:28755-29612	224	202	858	0	99.53%	100%
SRR5405902_k119_5293:6729-7586	224	202	858	0	99.77%	100%
SRR5405904_k119_4795:5428-6285	224	202	858	0	99.77%	100%
SRR5405908_k119_11220:7314-8171	224	202	858	0	99.77%	100%
SRR5405909_k119_2842:7314-8171	224	202	858	0	99.77%	100%
SRR5405961_k119_2214:668-1525	224	202	858	0	99.77%	100%
SRR5405962_k119_1386:668-1525	224	202	858	0	99.77%	100%
SRR5405963_k119_2447:668-1525	224	202	858	0	99.77%	100%
SRR5405966_k119_2274:668-1525	224	202	858	0	99.77%	100%
SRR5405967_k119_199:668-1525	224	202	858	0	99.77%	100%
SRR5405990_k119_1079:152-1009	224	202	858	0	99.77%	100%
SRR5405996_k119_2637:3435-4292	224	202	858	0	99.77%	100%
SRR5963155_k141_1522:3941-4798	224	202	858	0	99.65%	100%
SRR5963156_k141_6446:3941-4798	224	202	858	0	99.65%	100%
SRR5963163_k141_718:376-1233	224	202	858	0	99.77%	100%
SRR5963236_k141_6308:23851-24708	224	202	858	0	99.77%	100%
SRR5963247_k141_2283:4086-4943	224	202	858	0	99.77%	100%
SRR5963371_k141_3577:23851-24708	224	202	858	0	99.77%	100%
SRR6257467_k119_565:391-1248	224	202	858	0	99.77%	100%
SRR6257493_k119_2895:354-1211	224	202	858	0	99.77%	100%
SRR6257495_k119_672:354-1211	224	202	858	0	99.77%	100%
SRR7217559_k141_28306:26130-26987	224	202	858	0	99.77%	100%
SRR7217672_k141_16273:9495-10352	224	202	858	0	99.77%	100%
SRR9865436_k141_1970:68219-69076	224	202	858	0	99.65%	100%
SRR9865482_k141_11953:1056-1913	224	202	858	0	99.77%	100%
SRR9865687_k141_8897:124-981	224	202	858	0	99.77%	100%
SRR9865699_k141_650:236-1093	224	202	858	0	99.65%	100%
SRR5405993_k119_2048:1-807	224	202	807	0	99.75%	94%
ERR4406759_k141_1142:177-1034	225	13	858	1	100	100%
SRR17779849_k141_314:449-1306	225	13	858	0	100.00%	100%
SRR17779857_k141_610:449-1306	225	13	858	0	100.00%	100%
SRR21171122_k141_1229:11895-12752	225	13	858	0	100.00%	100%
SRR21171123_k141_2497:11895-12752	225	13	858	0	100.00%	100%
SRR21171124_k141_132:11895-12752	225	13	858	0	100.00%	100%
SRR21171125_k141_1391:11895-12752	225	13	858	0	100.00%	100%
SRR3131987_k141_1831:1227-2084	225	13	858	0	99.88%	100%
SRR5963243_k141_479:974-1831	225	13	858	0	100.00%	100%
SRR6257495_k119_939:237-1094	225	13	858	0	100.00%	100%
SRR7217529_k141_6542:158-1015	225	13	858	0	100.00%	100%
SRR9865687_k141_4725:304-1161	225	13	858	0	100.00%	100%
SRR9865699_k141_3958:169-1026	225	13	858	0	100.00%	100%
SRR13622797_k141_15384:859-1716	226	12	858	1	100	100%
SRR17780442_k141_3193:980-1837	226	12	858	0	99.07%	100%
SRR1779146_k141_5577:793-1650	226	12	858	0	99.18%	100%
SRR1779149_k141_3087:6633-7490	226	12	858	0	99.42%	100%
SRR1779150_k141_622:887-1744	226	12	858	0	99.42%	100%
SRR1779151_k141_2215:761-1618	226	12	858	0	99.42%	100%
SRR25947349_k141_3833:2485-3342	226	12	858	0	100.00%	100%
SRR25947472_k141_3628:313-1170	226	12	858	0	99.30%	100%
SRR3131925_k141_5064:2289-3146	226	12	858	0	99.42%	100%
SRR5963398_k141_5268:3817-4674	226	12	858	0	99.42%	100%
SRR9865426_k141_4060:1660-2517	226	12	858	0	99.18%	100%
SRR9865536_k141_2871:9541-10398	226	12	858	0	99.18%	100%
SRR13774507_k141_1475:6960-7817	227	31	858	1	100	100%
SRR13774517_k141_3872:28389-29246	227	31	858	0	99.65%	100%
SRR13774545_k141_638:28389-29246	227	31	858	0	99.77%	100%
SRR13774552_k141_278:24109-24966	227	31	858	0	99.77%	100%
SRR13774636_k141_2116:101-958	227	31	858	0	99.42%	100%
SRR17722759_k141_2958:497-1354	227	31	858	0	99.77%	100%
SRR17722760_k141_44:1211-2068	227	31	858	0	99.77%	100%
SRR17722811_k141_1059:6585-7442	227	31	858	0	99.30%	100%
SRR17722818_k141_1565:159-1016	227	31	858	0	99.30%	100%
SRR17722849_k141_3360:50-907	227	31	858	0	99.18%	100%
SRR17722850_k141_109:2564-3421	227	31	858	0	99.18%	100%
SRR17779856_k141_3485:5574-6431	227	31	858	0	99.53%	100%
SRR17779862_k141_168:214-1071	227	31	858	0	99.30%	100%
SRR17779863_k141_2428:214-1071	227	31	858	0	99.30%	100%
SRR17779867_k141_4375:2622-3479	227	31	858	0	99.53%	100%
SRR17780077_k141_8632:3376-4233	227	31	858	0	99.53%	100%
SRR17780152_k141_5857:28069-28926	227	31	858	0	99.53%	100%
SRR17780174_k141_11068:13679-14536	227	31	858	0	99.53%	100%
SRR17780189_k141_722:2071-2928	227	31	858	0	99.53%	100%
SRR17780247_k141_3187:2283-3140	227	31	858	0	99.53%	100%
SRR17780698_k141_2743:2740-3597	227	31	858	0	99.53%	100%
SRR1779134_k141_9653:2721-3578	227	31	858	0	99.42%	100%
SRR21171059_k141_1891:3109-3966	227	31	858	0	99.53%	100%
SRR5405928_k119_1770:3652-4509	227	31	858	0	99.42%	100%
SRR5405931_k119_3302:74-931	227	31	858	0	99.42%	100%
SRR5405991_k119_3997:24-881	227	31	858	0	99.30%	100%
SRR5406000_k119_1759:24-881	227	31	858	0	99.30%	100%
SRR5963346_k141_345:28100-28957	227	31	858	0	99.42%	100%
SRR7217771_k141_2297:6018-6875	227	31	858	0	99.65%	100%
SRR8942421_k119_2159:12556-13413	227	31	858	0	99.77%	100%
SRR9865752_k141_587:5878-6735	227	31	858	0	99.77%	100%
SRR17722771_k141_2782:1275-2132	228	1	858	1	100	100%
SRR21171256_k141_1078:756-1613	229	1	858	1	100	100%
SRR5405994_k119_3543:225-1082	230	1	858	1	100	100%
ERR4406615_k141_15842:2299-3147	231	6	849	1	100	100%
SRR6257453_k119_1948:2-850	231	6	849	0	99.88%	100%
S_ID032_T4_k141_9563:3-830	231	6	828	0	100.00%	97%
SRR17779902_k141_1119:143-943	231	6	801	0	99.88%	94%
SRR17780058_k141_110:37-837	231	6	801	0	99.88%	94%
SRR17780530_k141_207:1966-2766	231	6	801	0	99.88%	94%
S_ID085_T2_k141_1797:2-847	232	1	846	1	100	100%
SRR13774613_k141_3638:2413-3258	233	5	846	1	100	100%
SRR17721950_k141_6705:2393-3238	233	5	846	0	100.00%	100%
SRR17722940_k141_1893:2413-3258	233	5	846	0	100.00%	100%
SRR17780446_k141_1424:1315-2160	233	5	846	0	99.65%	100%
SRR17780608_k141_247:2661-3506	233	5	846	0	99.65%	100%
ERR1600427_k141_2925:7625-8467	234	30	843	1	100	100%
ERR4406998_k141_2144:2225-3067	234	30	843	0	99.53%	100%
ERR4407014_k141_19191:9459-10301	234	30	843	0	100.00%	100%
ERR4407121_k141_6464:10665-11507	234	30	843	0	100.00%	100%
SRR13622753_k141_673:18870-19712	234	30	843	0	100.00%	100%
SRR13622927_k141_4558:7250-8092	234	30	843	0	99.05%	100%
SRR13774441_k141_3523:10665-11507	234	30	843	0	100.00%	100%
SRR13774442_k141_1131:14489-15331	234	30	843	0	100.00%	100%
SRR13774452_k141_708:7249-8091	234	30	843	0	99.05%	100%
SRR13774525_k141_3555:1340-2182	234	30	843	0	100.00%	100%
SRR13774544_k141_5679:7249-8091	234	30	843	0	99.05%	100%
SRR13774555_k141_2941:7249-8091	234	30	843	0	99.05%	100%
SRR13774667_k141_4599:7249-8091	234	30	843	0	99.05%	100%
SRR13774669_k141_429:7249-8091	234	30	843	0	99.05%	100%
SRR17713586_k141_5022:11687-12529	234	30	843	0	99.05%	100%
SRR17713653_k141_322:11687-12529	234	30	843	0	99.05%	100%
SRR17713664_k141_126:12337-13179	234	30	843	0	99.05%	100%
SRR17722881_k141_887:1747-2589	234	30	843	0	100.00%	100%
SRR17779778_k141_1875:15599-16441	234	30	843	0	100.00%	100%
SRR17780421_k141_1970:13554-14396	234	30	843	0	100.00%	100%
SRR17780658_k141_236:920-1762	234	30	843	0	99.41%	100%
SRR25947169_k141_4437:13030-13872	234	30	843	0	100.00%	100%
SRR25947173_k141_987:504-1346	234	30	843	0	99.41%	100%
SRR25947253_k141_5657:15021-15863	234	30	843	0	100.00%	100%
SRR3132099_k141_3037:754-1596	234	30	843	0	100.00%	100%
SRR5405687_k141_6155:23121-23963	234	30	843	0	99.29%	100%
SRR5405698_k141_2998:7166-8008	234	30	843	0	99.88%	100%
SRR5963288_k141_10586:13041-13883	234	30	843	0	100.00%	100%
SRR5405709_k141_978:8068-8865	234	30	798	0	99.87%	94%
SRR5405850_k141_1091:3-800	234	30	798	0	100.00%	94%
ERR4406599_k141_770:15-857	235	139	843	1	100	100%
ERR4406610_k141_993:155-997	235	139	843	0	99.88%	100%
ERR4406629_k141_204:6547-7389	235	139	843	0	99.05%	100%
ERR4406630_k141_88:6547-7389	235	139	843	0	99.05%	100%
ERR4406641_k141_5873:373-1215	235	139	843	0	100.00%	100%
ERR4406650_k141_12631:1623-2465	235	139	843	0	99.05%	100%
ERR4406678_k141_2647:2699-3541	235	139	843	0	99.64%	100%
ERR4406684_k141_16688:385-1227	235	139	843	0	100.00%	100%
ERR4406712_k141_4620:155-997	235	139	843	0	99.05%	100%
ERR4406839_k141_772:2319-3161	235	139	843	0	99.05%	100%
ERR4406882_k141_923:6755-7597	235	139	843	0	100.00%	100%
ERR4406883_k141_691:6755-7597	235	139	843	0	100.00%	100%
ERR4406893_k141_374:602-1444	235	139	843	0	99.05%	100%
ERR4406894_k141_705:15-857	235	139	843	0	100.00%	100%
ERR4406903_k141_3071:23081-23923	235	139	843	0	100.00%	100%
ERR4406936_k141_546:2641-3483	235	139	843	0	99.29%	100%
ERR4406938_k141_984:980-1822	235	139	843	0	100.00%	100%
ERR4407016_k141_740:638-1480	235	139	843	0	100.00%	100%
ERR4407020_k141_722:9358-10200	235	139	843	0	100.00%	100%
ERR4407021_k141_391:217-1059	235	139	843	0	100.00%	100%
S_ID022_T4_k141_1044:2851-3693	235	139	843	0	100.00%	100%
S_ID050_T2_k141_2502:8950-9792	235	139	843	0	100.00%	100%
S_ID053_T3_k141_1978:606-1448	235	139	843	0	100.00%	100%
S_ID062_T3_k141_5600:208-1050	235	139	843	0	100.00%	100%
S_ID062_T4_k141_2134:829-1671	235	139	843	0	100.00%	100%
S_ID087_T2_k141_803:154-996	235	139	843	0	100.00%	100%
S_ID093_T2_k141_1774:2846-3688	235	139	843	0	99.17%	100%
SRR13622562_k141_336:3659-4501	235	139	843	0	100.00%	100%
SRR13622564_k141_1723:1880-2722	235	139	843	0	99.29%	100%
SRR13622649_k141_2491:534-1376	235	139	843	0	99.05%	100%
SRR13622787_k141_851:155-997	235	139	843	0	99.53%	100%
SRR13622954_k141_249:155-997	235	139	843	0	99.88%	100%
SRR13774428_k141_7095:2181-3023	235	139	843	0	99.29%	100%
SRR13774483_k141_1498:8542-9384	235	139	843	0	100.00%	100%
SRR13774485_k141_200:23204-24046	235	139	843	0	100.00%	100%
SRR13774501_k141_992:162-1004	235	139	843	0	99.88%	100%
SRR13774510_k141_598:155-997	235	139	843	0	100.00%	100%
SRR13774513_k141_348:155-997	235	139	843	0	100.00%	100%
SRR13774516_k141_153:155-997	235	139	843	0	100.00%	100%
SRR13774527_k141_477:155-997	235	139	843	0	100.00%	100%
SRR13774628_k141_492:1817-2659	235	139	843	0	99.76%	100%
SRR13774636_k141_735:377-1219	235	139	843	0	100.00%	100%
SRR13774646_k141_903:806-1648	235	139	843	0	100.00%	100%
SRR13774660_k141_1137:3547-4389	235	139	843	0	100.00%	100%
SRR13774673_k141_317:3901-4743	235	139	843	0	100.00%	100%
SRR13774682_k141_7496:155-997	235	139	843	0	100.00%	100%
SRR13774686_k141_2373:155-997	235	139	843	0	100.00%	100%
SRR13774687_k141_1761:6925-7767	235	139	843	0	99.88%	100%
SRR13774708_k141_1984:2359-3201	235	139	843	0	100.00%	100%
SRR17713609_k141_370:155-997	235	139	843	0	100.00%	100%
SRR17721973_k141_2887:10342-11184	235	139	843	0	100.00%	100%
SRR17722141_k141_1689:12496-13338	235	139	843	0	99.76%	100%
SRR17722244_k141_160:3762-4604	235	139	843	0	99.76%	100%
SRR17722264_k141_542:154-996	235	139	843	0	100.00%	100%
SRR17722299_k141_1571:8304-9146	235	139	843	0	99.76%	100%
SRR17722508_k141_23539:154-996	235	139	843	0	100.00%	100%
SRR17722539_k141_4805:464-1306	235	139	843	0	100.00%	100%
SRR17722613_k141_110:8-850	235	139	843	0	100.00%	100%
SRR17722635_k141_1632:2709-3551	235	139	843	0	100.00%	100%
SRR17722686_k141_1164:1005-1847	235	139	843	0	99.53%	100%
SRR17722706_k141_4383:646-1488	235	139	843	0	100.00%	100%
SRR17722716_k141_4825:24699-25541	235	139	843	0	99.05%	100%
SRR17722871_k141_962:854-1696	235	139	843	0	99.88%	100%
SRR17779782_k141_569:2368-3210	235	139	843	0	100.00%	100%
SRR17779870_k141_555:12074-12916	235	139	843	0	99.29%	100%
SRR17779960_k141_491:2521-3363	235	139	843	0	100.00%	100%
SRR17780004_k141_326:1649-2491	235	139	843	0	100.00%	100%
SRR17780012_k141_426:2846-3688	235	139	843	0	100.00%	100%
SRR17780015_k141_727:2851-3693	235	139	843	0	100.00%	100%
SRR17780016_k141_650:4102-4944	235	139	843	0	100.00%	100%
SRR17780022_k141_1037:154-996	235	139	843	0	100.00%	100%
SRR17780023_k141_238:6736-7578	235	139	843	0	100.00%	100%
SRR17780028_k141_821:13613-14455	235	139	843	0	99.29%	100%
SRR17780088_k141_1977:587-1429	235	139	843	0	100.00%	100%
SRR17780090_k141_2014:9359-10201	235	139	843	0	100.00%	100%
SRR17780095_k141_634:9341-10183	235	139	843	0	100.00%	100%
SRR17780231_k141_5313:4020-4862	235	139	843	0	99.88%	100%
SRR17780234_k141_176:10781-11623	235	139	843	0	99.88%	100%
SRR17780327_k141_1253:155-997	235	139	843	0	99.88%	100%
SRR17780449_k141_96:1649-2491	235	139	843	0	100.00%	100%
SRR17780596_k141_546:2057-2899	235	139	843	0	100.00%	100%
SRR17780608_k141_315:2057-2899	235	139	843	0	100.00%	100%
SRR1779120_k141_2699:298-1140	235	139	843	0	100.00%	100%
SRR21171179_k141_569:23-865	235	139	843	0	99.17%	100%
SRR21171190_k141_492:78-920	235	139	843	0	100.00%	100%
SRR21171296_k141_1313:120-962	235	139	843	0	99.64%	100%
SRR3132177_k141_4059:311-1153	235	139	843	0	99.05%	100%
SRR5405625_k141_73:155-997	235	139	843	0	100.00%	100%
SRR5405673_k141_567:3547-4389	235	139	843	0	100.00%	100%
SRR5405774_k141_1629:10063-10905	235	139	843	0	99.53%	100%
SRR5405785_k141_3369:155-997	235	139	843	0	100.00%	100%
SRR5405833_k141_1468:15-857	235	139	843	0	100.00%	100%
SRR5405834_k141_669:155-997	235	139	843	0	100.00%	100%
SRR5405844_k141_3372:2368-3210	235	139	843	0	99.64%	100%
SRR5405880_k119_719:2443-3285	235	139	843	0	99.41%	100%
SRR5405921_k119_9718:1616-2458	235	139	843	0	99.88%	100%
SRR5405925_k119_897:194-1036	235	139	843	0	99.41%	100%
SRR5405972_k119_7065:1554-2396	235	139	843	0	100.00%	100%
SRR5405974_k119_6946:2153-2995	235	139	843	0	100.00%	100%
SRR5405986_k119_4235:328-1170	235	139	843	0	100.00%	100%
SRR5405992_k119_1042:17667-18509	235	139	843	0	100.00%	100%
SRR5405994_k119_12561:472-1314	235	139	843	0	100.00%	100%
SRR5405997_k119_6194:1316-2158	235	139	843	0	100.00%	100%
SRR5575418_k141_3330:154-996	235	139	843	0	100.00%	100%
SRR5963137_k141_677:4068-4910	235	139	843	0	100.00%	100%
SRR5963169_k141_2300:4009-4851	235	139	843	0	100.00%	100%
SRR5963172_k141_156:154-996	235	139	843	0	100.00%	100%
SRR5963187_k141_4508:361-1203	235	139	843	0	100.00%	100%
SRR5963189_k141_712:113-955	235	139	843	0	100.00%	100%
SRR5963213_k141_90:3634-4476	235	139	843	0	100.00%	100%
SRR5963214_k141_4384:3990-4832	235	139	843	0	100.00%	100%
SRR5963247_k141_6157:2521-3363	235	139	843	0	100.00%	100%
SRR5963277_k141_1183:2650-3492	235	139	843	0	100.00%	100%
SRR5963313_k141_1086:5399-6241	235	139	843	0	99.29%	100%
SRR5963319_k141_66:182-1024	235	139	843	0	100.00%	100%
SRR5963328_k141_1802:2359-3201	235	139	843	0	100.00%	100%
SRR5963331_k141_2366:10437-11279	235	139	843	0	100.00%	100%
SRR5963334_k141_10162:243-1085	235	139	843	0	99.53%	100%
SRR5963339_k141_791:3259-4101	235	139	843	0	100.00%	100%
SRR5963340_k141_1128:803-1645	235	139	843	0	100.00%	100%
SRR5963353_k141_11205:140-982	235	139	843	0	100.00%	100%
SRR5963384_k141_11033:2846-3688	235	139	843	0	99.88%	100%
SRR5963412_k141_1945:2153-2995	235	139	843	0	99.29%	100%
SRR5963423_k141_8841:155-997	235	139	843	0	100.00%	100%
SRR6257386_k119_165:5030-5872	235	139	843	0	99.29%	100%
SRR6257388_k119_2076:929-1771	235	139	843	0	100.00%	100%
SRR6257398_k119_67:1627-2469	235	139	843	0	99.76%	100%
SRR6257403_k119_619:747-1589	235	139	843	0	99.17%	100%
SRR6257428_k119_5461:133-975	235	139	843	0	100.00%	100%
SRR6257429_k119_2012:133-975	235	139	843	0	100.00%	100%
SRR6257430_k119_2944:2445-3287	235	139	843	0	100.00%	100%
SRR6257432_k119_435:681-1523	235	139	843	0	100.00%	100%
SRR6257439_k119_1164:2153-2995	235	139	843	0	99.29%	100%
SRR6257442_k119_1993:681-1523	235	139	843	0	100.00%	100%
SRR6257460_k119_671:929-1771	235	139	843	0	99.29%	100%
SRR6257494_k119_200:3867-4709	235	139	843	0	100.00%	100%
SRR17779947_k141_550:646-1470	235	139	825	0	100.00%	97%
ERR4406994_k141_1024:2-817	235	139	816	0	99.39%	96%
SRR17722759_k141_2692:50-859	235	139	810	0	99.63%	96%
ERR4406852_k141_1019:1720-2562	236	28	843	1	100	100%
ERR4406974_k141_4267:4478-5320	236	28	843	0	99.64%	100%
ERR4406978_k141_57:2489-3331	236	28	843	0	99.64%	100%
ERR4406981_k141_400:2488-3330	236	28	843	0	99.64%	100%
ERR4406982_k141_3467:2488-3330	236	28	843	0	99.64%	100%
ERR4406989_k141_7019:2488-3330	236	28	843	0	99.64%	100%
ERR4406991_k141_1743:208-1050	236	28	843	0	99.64%	100%
ERR4407077_k141_117:6545-7387	236	28	843	0	99.64%	100%
ERR4407078_k141_2532:307-1149	236	28	843	0	99.29%	100%
ERR4407079_k141_110:6545-7387	236	28	843	0	99.64%	100%
ERR4407179_k141_1573:10180-11022	236	28	843	0	100.00%	100%
ERR4407201_k141_344:259-1101	236	28	843	0	99.64%	100%
S_ID040_T2_k141_567:3049-3891	236	28	843	0	99.64%	100%
S_ID064_T2_k141_15448:51-893	236	28	843	0	99.64%	100%
S_ID064_T3_k141_2907:2489-3331	236	28	843	0	99.64%	100%
S_ID085_T2_k141_5446:2489-3331	236	28	843	0	99.64%	100%
S_ID094_T4_k141_1032:15271-16113	236	28	843	0	99.88%	100%
SRR13622686_k141_1100:6567-7409	236	28	843	0	99.41%	100%
SRR13774617_k141_38:259-1101	236	28	843	0	99.64%	100%
SRR17722904_k141_1967:464-1306	236	28	843	0	99.64%	100%
SRR17779795_k141_3514:3818-4660	236	28	843	0	99.41%	100%
SRR17779980_k141_1725:554-1396	236	28	843	0	99.53%	100%
SRR21171039_k141_297:497-1339	236	28	843	0	99.17%	100%
SRR21171077_k141_137:1695-2537	236	28	843	0	99.64%	100%
SRR21171230_k141_1215:1693-2535	236	28	843	0	99.41%	100%
SRR21171277_k141_179:1677-2519	236	28	843	0	99.64%	100%
SRR5575366_k141_3034:554-1396	236	28	843	0	99.64%	100%
SRR9865710_k141_3454:5736-6578	236	28	843	0	99.64%	100%
ERR4406856_k141_795:1694-2536	237	4	843	1	100	100%
SRR17779808_k141_1876:507-1349	237	4	843	0	99.29%	100%
SRR21171273_k141_1624:83-925	237	4	843	0	99.29%	100%
SRR5405822_k141_2340:633-1475	237	4	843	0	99.29%	100%
ERR4407034_k141_2343:906-1748	238	37	843	1	100	100%
SRR13622838_k141_4298:3706-4548	238	37	843	0	99.88%	100%
SRR13622847_k141_784:5890-6732	238	37	843	0	100.00%	100%
SRR17722071_k141_1612:2153-2995	238	37	843	0	100.00%	100%
SRR17722218_k141_1351:6021-6863	238	37	843	0	99.88%	100%
SRR17722299_k141_4549:1736-2578	238	37	843	0	100.00%	100%
SRR17722593_k141_2090:2467-3309	238	37	843	0	100.00%	100%
SRR17722594_k141_2378:2467-3309	238	37	843	0	100.00%	100%
SRR17722770_k141_1692:1810-2652	238	37	843	0	100.00%	100%
SRR17722782_k141_568:208-1050	238	37	843	0	100.00%	100%
SRR17722794_k141_112:208-1050	238	37	843	0	100.00%	100%
SRR17722862_k141_7749:665-1507	238	37	843	0	100.00%	100%
SRR17779782_k141_2284:6021-6863	238	37	843	0	99.88%	100%
SRR17779815_k141_36:1295-2137	238	37	843	0	99.53%	100%
SRR17780113_k141_1351:2467-3309	238	37	843	0	100.00%	100%
SRR17780130_k141_1338:81-923	238	37	843	0	99.76%	100%
SRR17780162_k141_951:123-965	238	37	843	0	99.53%	100%
SRR17780299_k141_458:208-1050	238	37	843	0	100.00%	100%
SRR17780300_k141_754:1811-2653	238	37	843	0	100.00%	100%
SRR17780319_k141_17:2340-3182	238	37	843	0	100.00%	100%
SRR17780563_k141_3083:412-1254	238	37	843	0	99.05%	100%
SRR17780621_k141_1941:692-1534	238	37	843	0	100.00%	100%
